VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
3953, 14621,  0.56589, -0.01203, -0.09816,  0.22615,  0.65514,  0.72087,  0.198,  0.67698,  0.70887, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055
3954, 14621,  0.56589, -0.01203, -0.09816,  0.22615,  0.65514,  0.72087,  0.198,  0.67698,  0.70887, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055
3955, 14623,  0.57907, -0.02871, -0.09278,  0.64141,  0.41676,  0.64413,  0.63455,  0.43992,  0.63547, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70642,  0.01466
3956, 14620,  0.57019, -0.01211, -0.10163,  0.51661,  0.68777,  0.50998,  0.49677,  0.7141,  0.49323, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71246,  0.01466
3957, 14622,  0.56112, -0.01202, -0.09871, -0.12973,  0.54557,  0.82797, -0.12911,  0.54639,  0.82752, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71338,  0.00644
3958, 14624,  0.57409, -0.02777, -0.08789,  0.23455,  0.3988,  0.88653,  0.20797,  0.42501,  0.88097, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055
3959, 14621,  0.56589, -0.01203, -0.09816,  0.22615,  0.65514,  0.72087,  0.198,  0.67698,  0.70887, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055
3960, 14621,  0.56589, -0.01203, -0.09816,  0.22615,  0.65514,  0.72087,  0.198,  0.67698,  0.70887, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055
3961, 14624,  0.57409, -0.02777, -0.08789,  0.23455,  0.3988,  0.88653,  0.20797,  0.42501,  0.88097, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055
3962, 14623,  0.57907, -0.02871, -0.09278,  0.64141,  0.41676,  0.64413,  0.63455,  0.43992,  0.63547, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70642,  0.01466
3963, 14622,  0.56112, -0.01202, -0.09871, -0.12973,  0.54557,  0.82797, -0.12911,  0.54639,  0.82752, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71338,  0.00644
3964, 14625,  0.56696, -0.02739, -0.09038, -0.26171,  0.31043,  0.91386, -0.26209,  0.30946,  0.91408,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70733,  0.00644
3965, 14624,  0.57409, -0.02777, -0.08789,  0.23455,  0.3988,  0.88653,  0.20797,  0.42501,  0.88097, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055
3966, 14624,  0.57409, -0.02777, -0.08789,  0.23455,  0.3988,  0.88653,  0.20797,  0.42501,  0.88097, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055
3967, 14626,  0.58169, -0.04838, -0.08821,  0.67141,  0.0514,  0.7393,  0.67201,  0.05724,  0.73832, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70131,  0.01466
3968, 14623,  0.57907, -0.02871, -0.09278,  0.64141,  0.41676,  0.64413,  0.63455,  0.43992,  0.63547, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70642,  0.01466
3969, 14625,  0.56696, -0.02739, -0.09038, -0.26171,  0.31043,  0.91386, -0.26209,  0.30946,  0.91408,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70733,  0.00644
3970, 14627,  0.57608, -0.04724, -0.08346,  0.21426,  0.0998,  0.97167,  0.20271,  0.09882,  0.97424,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70142,  0.01055
3971, 14624,  0.57409, -0.02777, -0.08789,  0.23455,  0.3988,  0.88653,  0.20797,  0.42501,  0.88097, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055
3972, 14624,  0.57409, -0.02777, -0.08789,  0.23455,  0.3988,  0.88653,  0.20797,  0.42501,  0.88097, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055
3973, 14627,  0.57608, -0.04724, -0.08346,  0.21426,  0.0998,  0.97167,  0.20271,  0.09882,  0.97424,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70142,  0.01055
3974, 14626,  0.58169, -0.04838, -0.08821,  0.67141,  0.0514,  0.7393,  0.67201,  0.05724,  0.73832, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70131,  0.01466
3975, 14625,  0.56696, -0.02739, -0.09038, -0.26171,  0.31043,  0.91386, -0.26209,  0.30946,  0.91408,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70733,  0.00644
3976, 14628,  0.56832, -0.04667, -0.08608, -0.31442,  0.11357,  0.94247, -0.31446,  0.11298,  0.94252,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70157,  0.00644
3977, 14627,  0.57608, -0.04724, -0.08346,  0.21426,  0.0998,  0.97167,  0.20271,  0.09882,  0.97424,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70142,  0.01055
3978, 14627,  0.57608, -0.04724, -0.08346,  0.21426,  0.0998,  0.97167,  0.20271,  0.09882,  0.97424,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70142,  0.01055
3979, 14629,  0.5779, -0.06777, -0.08845,  0.6448, -0.22377,  0.73086,  0.64474, -0.23311,  0.72799,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69611,  0.01466
3980, 14626,  0.58169, -0.04838, -0.08821,  0.67141,  0.0514,  0.7393,  0.67201,  0.05724,  0.73832, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70131,  0.01466
3981, 14628,  0.56832, -0.04667, -0.08608, -0.31442,  0.11357,  0.94247, -0.31446,  0.11298,  0.94252,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70157,  0.00644
3982, 14630,  0.57273, -0.06686, -0.08371,  0.17572, -0.1172,  0.97744,  0.20331, -0.1299,  0.97046,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69606,  0.01055
3983, 14627,  0.57608, -0.04724, -0.08346,  0.21426,  0.0998,  0.97167,  0.20271,  0.09882,  0.97424,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70142,  0.01055
3984, 14627,  0.57608, -0.04724, -0.08346,  0.21426,  0.0998,  0.97167,  0.20271,  0.09882,  0.97424,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70142,  0.01055
3985, 14630,  0.57273, -0.06686, -0.08371,  0.17572, -0.1172,  0.97744,  0.20331, -0.1299,  0.97046,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69606,  0.01055
3986, 14629,  0.5779, -0.06777, -0.08845,  0.6448, -0.22377,  0.73086,  0.64474, -0.23311,  0.72799,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69611,  0.01466
3987, 14628,  0.56832, -0.04667, -0.08608, -0.31442,  0.11357,  0.94247, -0.31446,  0.11298,  0.94252,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70157,  0.00644
3988, 14631,  0.5651, -0.06649, -0.08631, -0.28585,  0.00287,  0.95827, -0.28925,  0.00686,  0.95723, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69557,  0.00644
3989, 14630,  0.57273, -0.06686, -0.08371,  0.17572, -0.1172,  0.97744,  0.20331, -0.1299,  0.97046,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69606,  0.01055
3990, 14630,  0.57273, -0.06686, -0.08371,  0.17572, -0.1172,  0.97744,  0.20331, -0.1299,  0.97046,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69606,  0.01055
3991, 14632,  0.57029, -0.08568, -0.09062,  0.64414, -0.43874,  0.62657,  0.64108, -0.51215,  0.57159,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69091,  0.01466
3992, 14629,  0.5779, -0.06777, -0.08845,  0.6448, -0.22377,  0.73086,  0.64474, -0.23311,  0.72799,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69611,  0.01466
3993, 14631,  0.5651, -0.06649, -0.08631, -0.28585,  0.00287,  0.95827, -0.28925,  0.00686,  0.95723, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69557,  0.00644
3994, 14633,  0.56602, -0.08666, -0.08665,  0.19022, -0.32263,  0.92721,  0.22051, -0.35602,  0.90809,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69023,  0.01055
3995, 14630,  0.57273, -0.06686, -0.08371,  0.17572, -0.1172,  0.97744,  0.20331, -0.1299,  0.97046,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69606,  0.01055
3996, 14630,  0.57273, -0.06686, -0.08371,  0.17572, -0.1172,  0.97744,  0.20331, -0.1299,  0.97046,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69606,  0.01055
3997, 14633,  0.56602, -0.08666, -0.08665,  0.19022, -0.32263,  0.92721,  0.22051, -0.35602,  0.90809,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69023,  0.01055
3998, 14632,  0.57029, -0.08568, -0.09062,  0.64414, -0.43874,  0.62657,  0.64108, -0.51215,  0.57159,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69091,  0.01466
3999, 14631,  0.5651, -0.06649, -0.08631, -0.28585,  0.00287,  0.95827, -0.28925,  0.00686,  0.95723, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69557,  0.00644
4000, 14634,  0.55839, -0.08561, -0.08811, -0.2587, -0.08925,  0.96183, -0.25861, -0.09471,  0.96133,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68928,  0.00644
4001, 14633,  0.56602, -0.08666, -0.08665,  0.19022, -0.32263,  0.92721,  0.22051, -0.35602,  0.90809,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69023,  0.01055
4002, 14633,  0.56602, -0.08666, -0.08665,  0.19022, -0.32263,  0.92721,  0.22051, -0.35602,  0.90809,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69023,  0.01055
4003, 14635,  0.56027, -0.09737, -0.09507,  0.49565, -0.73537,  0.46213,  0.44606, -0.75935,  0.47373,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68572,  0.01466
4004, 14632,  0.57029, -0.08568, -0.09062,  0.64414, -0.43874,  0.62657,  0.64108, -0.51215,  0.57159,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69091,  0.01466
4005, 14634,  0.55839, -0.08561, -0.08811, -0.2587, -0.08925,  0.96183, -0.25861, -0.09471,  0.96133,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68928,  0.00644
4006, 14636,  0.5568, -0.09816, -0.09066,  0.10103, -0.5701,  0.81534,  0.09187, -0.61582,  0.78251,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.6854,  0.01055
4007, 14633,  0.56602, -0.08666, -0.08665,  0.19022, -0.32263,  0.92721,  0.22051, -0.35602,  0.90809,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69023,  0.01055
4008, 14633,  0.56602, -0.08666, -0.08665,  0.19022, -0.32263,  0.92721,  0.22051, -0.35602,  0.90809,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.69023,  0.01055
4009, 14636,  0.5568, -0.09816, -0.09066,  0.10103, -0.5701,  0.81534,  0.09187, -0.61582,  0.78251,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.6854,  0.01055
4010, 14635,  0.56027, -0.09737, -0.09507,  0.49565, -0.73537,  0.46213,  0.44606, -0.75935,  0.47373,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68572,  0.01466
4011, 14634,  0.55839, -0.08561, -0.08811, -0.2587, -0.08925,  0.96183, -0.25861, -0.09471,  0.96133,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68928,  0.00644
4012, 14637,  0.55129, -0.09628, -0.09224, -0.28407, -0.33535,  0.89824, -0.28273, -0.32535,  0.90234, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68422,  0.00644
4013, 14636,  0.5568, -0.09816, -0.09066,  0.10103, -0.5701,  0.81534,  0.09187, -0.61582,  0.78251,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.6854,  0.01055
4014, 14636,  0.5568, -0.09816, -0.09066,  0.10103, -0.5701,  0.81534,  0.09187, -0.61582,  0.78251,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.6854,  0.01055
4015, 14638,  0.54984, -0.10615, -0.10015,  0.14338, -0.85471,  0.49891, -0.00351, -0.87475,  0.48455,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68019,  0.01466
4016, 14635,  0.56027, -0.09737, -0.09507,  0.49565, -0.73537,  0.46213,  0.44606, -0.75935,  0.47373,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68572,  0.01466
4017, 14637,  0.55129, -0.09628, -0.09224, -0.28407, -0.33535,  0.89824, -0.28273, -0.32535,  0.90234, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68422,  0.00644
4018, 14639,  0.54583, -0.10427, -0.09888, -0.12802, -0.74979,  0.64918, -0.12757, -0.81962,  0.55852,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68006,  0.01055
4019, 14636,  0.5568, -0.09816, -0.09066,  0.10103, -0.5701,  0.81534,  0.09187, -0.61582,  0.78251,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.6854,  0.01055
4020, 14636,  0.5568, -0.09816, -0.09066,  0.10103, -0.5701,  0.81534,  0.09187, -0.61582,  0.78251,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.6854,  0.01055
4021, 14639,  0.54583, -0.10427, -0.09888, -0.12802, -0.74979,  0.64918, -0.12757, -0.81962,  0.55852,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68006,  0.01055
4022, 14638,  0.54984, -0.10615, -0.10015,  0.14338, -0.85471,  0.49891, -0.00351, -0.87475,  0.48455,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68019,  0.01466
4023, 14637,  0.55129, -0.09628, -0.09224, -0.28407, -0.33535,  0.89824, -0.28273, -0.32535,  0.90234, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68422,  0.00644
4024, 14640,  0.54212, -0.10272, -0.09865, -0.2912, -0.61381,  0.73379, -0.29053, -0.62028,  0.72859,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.67968,  0.00644
4025, 14639,  0.54583, -0.10427, -0.09888, -0.12802, -0.74979,  0.64918, -0.12757, -0.81962,  0.55852,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68006,  0.01055
4026, 14639,  0.54583, -0.10427, -0.09888, -0.12802, -0.74979,  0.64918, -0.12757, -0.81962,  0.55852,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68006,  0.01055
4027, 14641,  0.53661, -0.10737, -0.11081, -0.04612, -0.95754,  0.28457, -0.14739, -0.92353,  0.35408,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.67231,  0.01466
4028, 14638,  0.54984, -0.10615, -0.10015,  0.14338, -0.85471,  0.49891, -0.00351, -0.87475,  0.48455,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68019,  0.01466
4029, 14640,  0.54212, -0.10272, -0.09865, -0.2912, -0.61381,  0.73379, -0.29053, -0.62028,  0.72859,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.67968,  0.00644
4030, 14642,  0.5305, -0.10659, -0.10853, -0.04764, -0.95137,  0.30434, -0.15229, -0.87835,  0.45311, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.67077,  0.00644
4031, 14639,  0.54583, -0.10427, -0.09888, -0.12802, -0.74979,  0.64918, -0.12757, -0.81962,  0.55852,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68006,  0.01055
4032, 14639,  0.54583, -0.10427, -0.09888, -0.12802, -0.74979,  0.64918, -0.12757, -0.81962,  0.55852,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.68006,  0.01055
4033, 14642,  0.5305, -0.10659, -0.10853, -0.04764, -0.95137,  0.30434, -0.15229, -0.87835,  0.45311, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.67077,  0.00644
4034, 14641,  0.53661, -0.10737, -0.11081, -0.04612, -0.95754,  0.28457, -0.14739, -0.92353,  0.35408,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.67231,  0.01466
4035, 14643,  0.54058,  0.00315, -0.16841,  0.02635,  0.81003, -0.5858,  0.0244,  0.80963, -0.58644,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.73117,  0.01466
4036, 14644,  0.54516, -0.00017, -0.17282,  0.03205,  0.7062, -0.70729,  0.02974,  0.7322, -0.68044,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72559,  0.01466
4037, 14645,  0.54356, -0.00146, -0.17466, -0.03799,  0.62616, -0.77877, -0.04247,  0.68724, -0.72518,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72506,  0.01055
4038, 14646,  0.53596,  0.00216, -0.17,  0.01045,  0.79787, -0.60274, -0.05683,  0.74147, -0.66858, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.7323,  0.00644
4039, 14643,  0.54058,  0.00315, -0.16841,  0.02635,  0.81003, -0.5858,  0.0244,  0.80963, -0.58644,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.73117,  0.01466
4040, 14645,  0.54356, -0.00146, -0.17466, -0.03799,  0.62616, -0.77877, -0.04247,  0.68724, -0.72518,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72506,  0.01055
4041, 14646,  0.53596,  0.00216, -0.17,  0.01045,  0.79787, -0.60274, -0.05683,  0.74147, -0.66858, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.7323,  0.00644
4042, 14645,  0.54356, -0.00146, -0.17466, -0.03799,  0.62616, -0.77877, -0.04247,  0.68724, -0.72518,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72506,  0.01055
4043, 14647,  0.54119, -0.00223, -0.17489, -0.14952,  0.53984, -0.82838, -0.14826,  0.55784, -0.8166,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72566,  0.00644
4044, 14645,  0.54356, -0.00146, -0.17466, -0.03799,  0.62616, -0.77877, -0.04247,  0.68724, -0.72518,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72506,  0.01055
4045, 14648,  0.54456, -0.00742, -0.17786, -0.20005,  0.56764, -0.7986, -0.18871,  0.53766, -0.82177, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72006,  0.00644
4046, 14647,  0.54119, -0.00223, -0.17489, -0.14952,  0.53984, -0.82838, -0.14826,  0.55784, -0.8166,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72566,  0.00644
4047, 14644,  0.54516, -0.00017, -0.17282,  0.03205,  0.7062, -0.70729,  0.02974,  0.7322, -0.68044,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72559,  0.01466
4048, 14649,  0.54773, -0.00703, -0.17848, -0.04814,  0.65668, -0.75263, -0.04272,  0.61914, -0.78412, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71954,  0.01055
4049, 14645,  0.54356, -0.00146, -0.17466, -0.03799,  0.62616, -0.77877, -0.04247,  0.68724, -0.72518,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72506,  0.01055
4050, 14645,  0.54356, -0.00146, -0.17466, -0.03799,  0.62616, -0.77877, -0.04247,  0.68724, -0.72518,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72506,  0.01055
4051, 14649,  0.54773, -0.00703, -0.17848, -0.04814,  0.65668, -0.75263, -0.04272,  0.61914, -0.78412, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71954,  0.01055
4052, 14648,  0.54456, -0.00742, -0.17786, -0.20005,  0.56764, -0.7986, -0.18871,  0.53766, -0.82177, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72006,  0.00644
4053, 14644,  0.54516, -0.00017, -0.17282,  0.03205,  0.7062, -0.70729,  0.02974,  0.7322, -0.68044,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72559,  0.01466
4054, 14650,  0.55138, -0.00667, -0.17867,  0.15309,  0.70684, -0.69061,  0.10412,  0.68229, -0.72363, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72011,  0.01466
4055, 14649,  0.54773, -0.00703, -0.17848, -0.04814,  0.65668, -0.75263, -0.04272,  0.61914, -0.78412, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71954,  0.01055
4056, 14649,  0.54773, -0.00703, -0.17848, -0.04814,  0.65668, -0.75263, -0.04272,  0.61914, -0.78412, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71954,  0.01055
4057, 14650,  0.55138, -0.00667, -0.17867,  0.15309,  0.70684, -0.69061,  0.10412,  0.68229, -0.72363, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72011,  0.01466
4058, 14651,  0.56056, -0.02038, -0.18933,  0.3523,  0.61547, -0.70504,  0.3237,  0.63352, -0.70276,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71246,  0.01466
4059, 14648,  0.54456, -0.00742, -0.17786, -0.20005,  0.56764, -0.7986, -0.18871,  0.53766, -0.82177, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72006,  0.00644
4060, 14649,  0.54773, -0.00703, -0.17848, -0.04814,  0.65668, -0.75263, -0.04272,  0.61914, -0.78412, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71954,  0.01055
4061, 14652,  0.55633, -0.02092, -0.19245,  0.04678,  0.54436, -0.83755,  0.00936,  0.58353, -0.81204,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055
4062, 14649,  0.54773, -0.00703, -0.17848, -0.04814,  0.65668, -0.75263, -0.04272,  0.61914, -0.78412, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71954,  0.01055
4063, 14651,  0.56056, -0.02038, -0.18933,  0.3523,  0.61547, -0.70504,  0.3237,  0.63352, -0.70276,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71246,  0.01466
4064, 14652,  0.55633, -0.02092, -0.19245,  0.04678,  0.54436, -0.83755,  0.00936,  0.58353, -0.81204,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055
4065, 14648,  0.54456, -0.00742, -0.17786, -0.20005,  0.56764, -0.7986, -0.18871,  0.53766, -0.82177, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.72006,  0.00644
4066, 14652,  0.55633, -0.02092, -0.19245,  0.04678,  0.54436, -0.83755,  0.00936,  0.58353, -0.81204,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055
4067, 14653,  0.55177, -0.02072, -0.19097, -0.29849,  0.48398, -0.8226, -0.30709,  0.46697, -0.82924, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71338,  0.00644
4068, 14652,  0.55633, -0.02092, -0.19245,  0.04678,  0.54436, -0.83755,  0.00936,  0.58353, -0.81204,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055
4069, 14651,  0.56056, -0.02038, -0.18933,  0.3523,  0.61547, -0.70504,  0.3237,  0.63352, -0.70276,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71246,  0.01466
4070, 14654,  0.56842, -0.03861, -0.1978,  0.51146,  0.29729, -0.80624,  0.50852,  0.32216, -0.79851,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70642,  0.01466
4071, 14653,  0.55177, -0.02072, -0.19097, -0.29849,  0.48398, -0.8226, -0.30709,  0.46697, -0.82924, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71338,  0.00644
4072, 14652,  0.55633, -0.02092, -0.19245,  0.04678,  0.54436, -0.83755,  0.00936,  0.58353, -0.81204,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055
4073, 14655,  0.56255, -0.0385, -0.20168,  0.05786,  0.24081, -0.96884,  0.03358,  0.27271, -0.96151,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055
4074, 14652,  0.55633, -0.02092, -0.19245,  0.04678,  0.54436, -0.83755,  0.00936,  0.58353, -0.81204,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71254,  0.01055
4075, 14654,  0.56842, -0.03861, -0.1978,  0.51146,  0.29729, -0.80624,  0.50852,  0.32216, -0.79851,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70642,  0.01466
4076, 14655,  0.56255, -0.0385, -0.20168,  0.05786,  0.24081, -0.96884,  0.03358,  0.27271, -0.96151,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055
4077, 14653,  0.55177, -0.02072, -0.19097, -0.29849,  0.48398, -0.8226, -0.30709,  0.46697, -0.82924, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71338,  0.00644
4078, 14655,  0.56255, -0.0385, -0.20168,  0.05786,  0.24081, -0.96884,  0.03358,  0.27271, -0.96151,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055
4079, 14656,  0.55605, -0.03754, -0.19794, -0.44122,  0.15863, -0.88327, -0.4421,  0.15635, -0.88323, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70733,  0.00644
4080, 14655,  0.56255, -0.0385, -0.20168,  0.05786,  0.24081, -0.96884,  0.03358,  0.27271, -0.96151,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055
4081, 14654,  0.56842, -0.03861, -0.1978,  0.51146,  0.29729, -0.80624,  0.50852,  0.32216, -0.79851,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70642,  0.01466
4082, 14657,  0.57044, -0.05883, -0.19908,  0.50982, -0.0989, -0.85458,  0.51049, -0.09298, -0.85484,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70131,  0.01466
4083, 14656,  0.55605, -0.03754, -0.19794, -0.44122,  0.15863, -0.88327, -0.4421,  0.15635, -0.88323, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70733,  0.00644
4084, 14655,  0.56255, -0.0385, -0.20168,  0.05786,  0.24081, -0.96884,  0.03358,  0.27271, -0.96151,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055
4085, 14658,  0.56399, -0.05849, -0.20274,  0.01475, -0.08576, -0.99621,  0.00295, -0.08699, -0.99621, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70142,  0.01055
4086, 14655,  0.56255, -0.0385, -0.20168,  0.05786,  0.24081, -0.96884,  0.03358,  0.27271, -0.96151,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70654,  0.01055
4087, 14657,  0.57044, -0.05883, -0.19908,  0.50982, -0.0989, -0.85458,  0.51049, -0.09298, -0.85484,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70131,  0.01466
4088, 14658,  0.56399, -0.05849, -0.20274,  0.01475, -0.08576, -0.99621,  0.00295, -0.08699, -0.99621, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70142,  0.01055
