VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input1.w, _input2.x, _input2.y, _input2.z, _input2.w, _input3.x, _input3.y, _input3.z, _input3.w, _input4.x, _input4.y, _input5.x, _input5.y, _input6.x, _input6.y
2308, 532,  9.85342,  4.08142, -53.61795, -0.18567, -0.0769,  0.97949,  0.00,  0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.1875,  0.9375,  0.43457,  0.52783,  0.14795,  0.19617
2309, 529,  8.86784,  5.9253, -53.61795, -0.16711, -0.11163,  0.97949,  0.00,  0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.15625,  0.9375,  0.44116,  0.54004,  0.15137,  0.20251
2310, 501,  28.06019,  11.6229, -45.4551, -0.51709, -0.21423,  0.82861,  0.00,  0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.1875,  0.8125,  0.31104,  0.57861,  0.0777,  0.22534
2311, 531,  19.32819,  8.00599, -50.50701, -0.3584, -0.14844,  0.92188,  0.00,  0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.1875,  0.875,  0.37036,  0.5542,  0.11346,  0.21045
2312, 534,  20.51869,  4.08142, -50.50701, -0.38037, -0.07568,  0.92188,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.875,  0.3623,  0.52783,  0.10925,  0.19641
2313, 501,  28.06019,  11.6229, -45.4551, -0.51709, -0.21423,  0.82861,  0.00,  0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.1875,  0.8125,  0.31104,  0.57861,  0.0777,  0.22534
2314, 534,  20.51869,  4.08142, -50.50701, -0.38037, -0.07568,  0.92188,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.875,  0.3623,  0.52783,  0.10925,  0.19641
2315, 505,  29.78853,  5.9253, -45.4551, -0.54883, -0.10919,  0.82861,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.8125,  0.29932,  0.54004,  0.07129,  0.2041
2316, 531,  19.32819,  8.00599, -50.50701, -0.3584, -0.14844,  0.92188,  0.00,  0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.1875,  0.875,  0.37036,  0.5542,  0.11346,  0.21045
2317, 532,  9.85342,  4.08142, -53.61795, -0.18567, -0.0769,  0.97949,  0.00,  0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.1875,  0.9375,  0.43457,  0.52783,  0.14795,  0.19617
2318, 535,  10.46033,  2.08069, -53.61795, -0.19714, -0.03922,  0.97949,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.9375,  0.43042,  0.51416,  0.14587,  0.18921
2319, 531,  19.32819,  8.00599, -50.50701, -0.3584, -0.14844,  0.92188,  0.00,  0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.1875,  0.875,  0.37036,  0.5542,  0.11346,  0.21045
2320, 535,  10.46033,  2.08069, -53.61795, -0.19714, -0.03922,  0.97949,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.9375,  0.43042,  0.51416,  0.14587,  0.18921
2321, 534,  20.51869,  4.08142, -50.50701, -0.38037, -0.07568,  0.92188,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.875,  0.3623,  0.52783,  0.10925,  0.19641
2322, 536,  0.00,  0.00, -54.66838,  0.00,  0.00,  1.00,  0.00,  0.29028, -0.95703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.1875,  1.00,  0.50146,  0.50,  0.18213,  0.18225
2323, 535,  10.46033,  2.08069, -53.61795, -0.19714, -0.03922,  0.97949,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.9375,  0.43042,  0.51416,  0.14587,  0.18921
2324, 532,  9.85342,  4.08142, -53.61795, -0.18567, -0.0769,  0.97949,  0.00,  0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.1875,  0.9375,  0.43457,  0.52783,  0.14795,  0.19617
2325, 505,  29.78853,  5.9253, -45.4551, -0.54883, -0.10919,  0.82861,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.8125,  0.29932,  0.54004,  0.07129,  0.2041
2326, 534,  20.51869,  4.08142, -50.50701, -0.38037, -0.07568,  0.92188,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.875,  0.3623,  0.52783,  0.10925,  0.19641
2327, 537,  20.92068, -6.81682E-06, -50.50701, -0.38794,  0.00,  0.92188,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.875,  0.35938,  0.50,  0.10785,  0.18201
2328, 505,  29.78853,  5.9253, -45.4551, -0.54883, -0.10919,  0.82861,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.8125,  0.29932,  0.54004,  0.07129,  0.2041
2329, 537,  20.92068, -6.81682E-06, -50.50701, -0.38794,  0.00,  0.92188,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.875,  0.35938,  0.50,  0.10785,  0.18201
2330, 509,  30.37212, -9.89649E-06, -45.4551, -0.55957,  0.00,  0.82861,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.8125,  0.29541,  0.50,  0.06909,  0.18201
2331, 534,  20.51869,  4.08142, -50.50701, -0.38037, -0.07568,  0.92188,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.875,  0.3623,  0.52783,  0.10925,  0.19641
2332, 535,  10.46033,  2.08069, -53.61795, -0.19714, -0.03922,  0.97949,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.9375,  0.43042,  0.51416,  0.14587,  0.18921
2333, 538,  10.66526, -3.47518E-06, -53.61795, -0.20093,  0.00,  0.97949,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.9375,  0.42896,  0.50,  0.14526,  0.18201
2334, 534,  20.51869,  4.08142, -50.50701, -0.38037, -0.07568,  0.92188,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.875,  0.3623,  0.52783,  0.10925,  0.19641
2335, 538,  10.66526, -3.47518E-06, -53.61795, -0.20093,  0.00,  0.97949,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.9375,  0.42896,  0.50,  0.14526,  0.18201
2336, 537,  20.92068, -6.81682E-06, -50.50701, -0.38794,  0.00,  0.92188,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.875,  0.35938,  0.50,  0.10785,  0.18201
2337, 539,  0.00,  0.00, -54.66838,  0.00,  0.00,  1.00,  0.00,  0.09802, -0.99512,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  1.00,  0.50146,  0.50,  0.18213,  0.18225
2338, 538,  10.66526, -3.47518E-06, -53.61795, -0.20093,  0.00,  0.97949,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.9375,  0.42896,  0.50,  0.14526,  0.18201
2339, 535,  10.46033,  2.08069, -53.61795, -0.19714, -0.03922,  0.97949,  0.00,  0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.21875,  0.9375,  0.43042,  0.51416,  0.14587,  0.18921
2340, 537,  20.92068, -6.81682E-06, -50.50701, -0.38794,  0.00,  0.92188,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.875,  0.35938,  0.50,  0.10785,  0.18201
2341, 538,  10.66526, -3.47518E-06, -53.61795, -0.20093,  0.00,  0.97949,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.9375,  0.42896,  0.50,  0.14526,  0.18201
2342, 540,  10.46033, -2.08069, -53.61795, -0.19714,  0.03922,  0.97949,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.9375,  0.43042,  0.48584,  0.146,  0.1748
2343, 541,  0.00,  0.00, -54.66838,  0.00,  0.00,  1.00,  0.00, -0.09802, -0.99512,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  1.00,  0.50146,  0.50,  0.18213,  0.18225
2344, 540,  10.46033, -2.08069, -53.61795, -0.19714,  0.03922,  0.97949,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.9375,  0.43042,  0.48584,  0.146,  0.1748
2345, 538,  10.66526, -3.47518E-06, -53.61795, -0.20093,  0.00,  0.97949,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.9375,  0.42896,  0.50,  0.14526,  0.18201
2346, 509,  30.37212, -9.89649E-06, -45.4551, -0.55957,  0.00,  0.82861,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.8125,  0.29541,  0.50,  0.06909,  0.18201
2347, 537,  20.92068, -6.81682E-06, -50.50701, -0.38794,  0.00,  0.92188,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.875,  0.35938,  0.50,  0.10785,  0.18201
2348, 542,  20.51869, -4.08143, -50.50701, -0.38037,  0.07568,  0.92188,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.875,  0.3623,  0.47241,  0.10938,  0.16748
2349, 537,  20.92068, -6.81682E-06, -50.50701, -0.38794,  0.00,  0.92188,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.875,  0.35938,  0.50,  0.10785,  0.18201
2350, 540,  10.46033, -2.08069, -53.61795, -0.19714,  0.03922,  0.97949,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.9375,  0.43042,  0.48584,  0.146,  0.1748
2351, 542,  20.51869, -4.08143, -50.50701, -0.38037,  0.07568,  0.92188,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.875,  0.3623,  0.47241,  0.10938,  0.16748
2352, 509,  30.37212, -9.89649E-06, -45.4551, -0.55957,  0.00,  0.82861,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.8125,  0.29541,  0.50,  0.06909,  0.18201
2353, 542,  20.51869, -4.08143, -50.50701, -0.38037,  0.07568,  0.92188,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.875,  0.3623,  0.47241,  0.10938,  0.16748
2354, 543,  29.78853, -5.92532, -45.4551, -0.54883,  0.10919,  0.82861,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.8125,  0.29932,  0.45972,  0.07129,  0.15991
2355, 510,  38.65638, -0.00001, -38.65638, -0.70996,  0.00,  0.7041,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.75,  0.23914,  0.50,  0.02789,  0.18225
2356, 509,  30.37212, -9.89649E-06, -45.4551, -0.55957,  0.00,  0.82861,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.8125,  0.29541,  0.50,  0.06909,  0.18201
2357, 543,  29.78853, -5.92532, -45.4551, -0.54883,  0.10919,  0.82861,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.8125,  0.29932,  0.45972,  0.07129,  0.15991
2358, 510,  38.65638, -0.00001, -38.65638, -0.70996,  0.00,  0.7041,  0.00,  0.00, -1.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.25,  0.75,  0.23914,  0.50,  0.02789,  0.18225
2359, 543,  29.78853, -5.92532, -45.4551, -0.54883,  0.10919,  0.82861,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.8125,  0.29932,  0.45972,  0.07129,  0.15991
2360, 544,  37.91361, -7.5415, -38.65638, -0.69629,  0.13855,  0.7041,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.75,  0.24414,  0.44873,  0.03085,  0.1521
2361, 542,  20.51869, -4.08143, -50.50701, -0.38037,  0.07568,  0.92188,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.875,  0.3623,  0.47241,  0.10938,  0.16748
2362, 540,  10.46033, -2.08069, -53.61795, -0.19714,  0.03922,  0.97949,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.9375,  0.43042,  0.48584,  0.146,  0.1748
2363, 545,  9.85341, -4.08142, -53.61795, -0.18567,  0.0769,  0.97949,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.9375,  0.43457,  0.47241,  0.14807,  0.16797
2364, 546,  0.00,  0.00, -54.66838,  0.00,  0.00,  1.00,  0.00, -0.29028, -0.95703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  1.00,  0.50146,  0.50,  0.18213,  0.18225
2365, 545,  9.85341, -4.08142, -53.61795, -0.18567,  0.0769,  0.97949,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.9375,  0.43457,  0.47241,  0.14807,  0.16797
2366, 540,  10.46033, -2.08069, -53.61795, -0.19714,  0.03922,  0.97949,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.9375,  0.43042,  0.48584,  0.146,  0.1748
2367, 544,  37.91361, -7.5415, -38.65638, -0.69629,  0.13855,  0.7041,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.75,  0.24414,  0.44873,  0.03085,  0.1521
2368, 543,  29.78853, -5.92532, -45.4551, -0.54883,  0.10919,  0.82861,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.8125,  0.29932,  0.45972,  0.07129,  0.15991
2369, 547,  28.06018, -11.62292, -45.4551, -0.51709,  0.21423,  0.82861,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.8125,  0.31104,  0.42114,  0.07782,  0.13879
2370, 544,  37.91361, -7.5415, -38.65638, -0.69629,  0.13855,  0.7041,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.75,  0.24414,  0.44873,  0.03085,  0.1521
2371, 547,  28.06018, -11.62292, -45.4551, -0.51709,  0.21423,  0.82861,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.8125,  0.31104,  0.42114,  0.07782,  0.13879
2372, 548,  35.71383, -14.79317, -38.65638, -0.65625,  0.27173,  0.7041,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.75,  0.25903,  0.39966,  0.03967,  0.12311
2373, 543,  29.78853, -5.92532, -45.4551, -0.54883,  0.10919,  0.82861,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.8125,  0.29932,  0.45972,  0.07129,  0.15991
2374, 542,  20.51869, -4.08143, -50.50701, -0.38037,  0.07568,  0.92188,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.875,  0.3623,  0.47241,  0.10938,  0.16748
2375, 549,  19.32818, -8.00601, -50.50701, -0.3584,  0.14844,  0.92188,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.875,  0.37036,  0.4458,  0.11365,  0.15356
2376, 542,  20.51869, -4.08143, -50.50701, -0.38037,  0.07568,  0.92188,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.875,  0.3623,  0.47241,  0.10938,  0.16748
2377, 545,  9.85341, -4.08142, -53.61795, -0.18567,  0.0769,  0.97949,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.9375,  0.43457,  0.47241,  0.14807,  0.16797
2378, 549,  19.32818, -8.00601, -50.50701, -0.3584,  0.14844,  0.92188,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.875,  0.37036,  0.4458,  0.11365,  0.15356
2379, 543,  29.78853, -5.92532, -45.4551, -0.54883,  0.10919,  0.82861,  0.00, -0.19507, -0.98096,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.28125,  0.8125,  0.29932,  0.45972,  0.07129,  0.15991
2380, 549,  19.32818, -8.00601, -50.50701, -0.3584,  0.14844,  0.92188,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.875,  0.37036,  0.4458,  0.11365,  0.15356
2381, 547,  28.06018, -11.62292, -45.4551, -0.51709,  0.21423,  0.82861,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.8125,  0.31104,  0.42114,  0.07782,  0.13879
2382, 548,  35.71383, -14.79317, -38.65638, -0.65625,  0.27173,  0.7041,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.75,  0.25903,  0.39966,  0.03967,  0.12311
2383, 547,  28.06018, -11.62292, -45.4551, -0.51709,  0.21423,  0.82861,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.8125,  0.31104,  0.42114,  0.07782,  0.13879
2384, 550,  25.25349, -16.87386, -45.4551, -0.46533,  0.31104,  0.82861,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.8125,  0.33008,  0.3855,  0.08832,  0.11926
2385, 548,  35.71383, -14.79317, -38.65638, -0.65625,  0.27173,  0.7041,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.75,  0.25903,  0.39966,  0.03967,  0.12311
2386, 550,  25.25349, -16.87386, -45.4551, -0.46533,  0.31104,  0.82861,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.8125,  0.33008,  0.3855,  0.08832,  0.11926
2387, 551,  32.1416, -21.47635, -38.65638, -0.59033,  0.39453,  0.7041,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.75,  0.28345,  0.35425,  0.05402,  0.09637
2388, 549,  19.32818, -8.00601, -50.50701, -0.3584,  0.14844,  0.92188,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.875,  0.37036,  0.4458,  0.11365,  0.15356
2389, 545,  9.85341, -4.08142, -53.61795, -0.18567,  0.0769,  0.97949,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.9375,  0.43457,  0.47241,  0.14807,  0.16797
2390, 552,  8.86784, -5.92531, -53.61795, -0.16711,  0.11163,  0.97949,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.9375,  0.44116,  0.45972,  0.15161,  0.1615
2391, 553,  0.00,  0.00, -54.66838,  0.00,  0.00,  1.00,  0.00, -0.47144, -0.88184,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  1.00,  0.50146,  0.50,  0.18213,  0.18225
2392, 552,  8.86784, -5.92531, -53.61795, -0.16711,  0.11163,  0.97949,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.9375,  0.44116,  0.45972,  0.15161,  0.1615
2393, 545,  9.85341, -4.08142, -53.61795, -0.18567,  0.0769,  0.97949,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.9375,  0.43457,  0.47241,  0.14807,  0.16797
2394, 547,  28.06018, -11.62292, -45.4551, -0.51709,  0.21423,  0.82861,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.8125,  0.31104,  0.42114,  0.07782,  0.13879
2395, 549,  19.32818, -8.00601, -50.50701, -0.3584,  0.14844,  0.92188,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.875,  0.37036,  0.4458,  0.11365,  0.15356
2396, 554,  17.3949, -11.62292, -50.50701, -0.32251,  0.21545,  0.92188,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.875,  0.3833,  0.42114,  0.12054,  0.14075
2397, 549,  19.32818, -8.00601, -50.50701, -0.3584,  0.14844,  0.92188,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.875,  0.37036,  0.4458,  0.11365,  0.15356
2398, 552,  8.86784, -5.92531, -53.61795, -0.16711,  0.11163,  0.97949,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.9375,  0.44116,  0.45972,  0.15161,  0.1615
2399, 554,  17.3949, -11.62292, -50.50701, -0.32251,  0.21545,  0.92188,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.875,  0.3833,  0.42114,  0.12054,  0.14075
2400, 547,  28.06018, -11.62292, -45.4551, -0.51709,  0.21423,  0.82861,  0.00, -0.38257, -0.92383,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.3125,  0.8125,  0.31104,  0.42114,  0.07782,  0.13879
2401, 554,  17.3949, -11.62292, -50.50701, -0.32251,  0.21545,  0.92188,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.875,  0.3833,  0.42114,  0.12054,  0.14075
2402, 550,  25.25349, -16.87386, -45.4551, -0.46533,  0.31104,  0.82861,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.8125,  0.33008,  0.3855,  0.08832,  0.11926
2403, 554,  17.3949, -11.62292, -50.50701, -0.32251,  0.21545,  0.92188,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.875,  0.3833,  0.42114,  0.12054,  0.14075
2404, 552,  8.86784, -5.92531, -53.61795, -0.16711,  0.11163,  0.97949,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.9375,  0.44116,  0.45972,  0.15161,  0.1615
2405, 555,  7.54147, -7.54148, -53.61795, -0.14209,  0.14209,  0.97949,  0.00, -0.70703, -0.70703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.375,  0.9375,  0.4502,  0.44873,  0.15613,  0.15601
2406, 556,  0.00,  0.00, -54.66838,  0.00,  0.00,  1.00,  0.00, -0.63428, -0.77295,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  1.00,  0.50146,  0.50,  0.18213,  0.18225
2407, 555,  7.54147, -7.54148, -53.61795, -0.14209,  0.14209,  0.97949,  0.00, -0.70703, -0.70703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.375,  0.9375,  0.4502,  0.44873,  0.15613,  0.15601
2408, 552,  8.86784, -5.92531, -53.61795, -0.16711,  0.11163,  0.97949,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.9375,  0.44116,  0.45972,  0.15161,  0.1615
2409, 550,  25.25349, -16.87386, -45.4551, -0.46533,  0.31104,  0.82861,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.8125,  0.33008,  0.3855,  0.08832,  0.11926
2410, 554,  17.3949, -11.62292, -50.50701, -0.32251,  0.21545,  0.92188,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.875,  0.3833,  0.42114,  0.12054,  0.14075
2411, 557,  14.79314, -14.79316, -50.50701, -0.27417,  0.27417,  0.92188,  0.00, -0.70703, -0.70703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.375,  0.875,  0.40112,  0.39966,  0.12976,  0.12952
2412, 554,  17.3949, -11.62292, -50.50701, -0.32251,  0.21545,  0.92188,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.875,  0.3833,  0.42114,  0.12054,  0.14075
2413, 555,  7.54147, -7.54148, -53.61795, -0.14209,  0.14209,  0.97949,  0.00, -0.70703, -0.70703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.375,  0.9375,  0.4502,  0.44873,  0.15613,  0.15601
2414, 557,  14.79314, -14.79316, -50.50701, -0.27417,  0.27417,  0.92188,  0.00, -0.70703, -0.70703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.375,  0.875,  0.40112,  0.39966,  0.12976,  0.12952
2415, 551,  32.1416, -21.47635, -38.65638, -0.59033,  0.39453,  0.7041,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.75,  0.28345,  0.35425,  0.05402,  0.09637
2416, 550,  25.25349, -16.87386, -45.4551, -0.46533,  0.31104,  0.82861,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.8125,  0.33008,  0.3855,  0.08832,  0.11926
2417, 558,  21.47632, -21.47635, -45.4551, -0.39575,  0.39575,  0.82861,  0.00, -0.70703, -0.70703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.375,  0.8125,  0.35571,  0.35425,  0.10242,  0.10217
2418, 550,  25.25349, -16.87386, -45.4551, -0.46533,  0.31104,  0.82861,  0.00, -0.55566, -0.83154,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.34375,  0.8125,  0.33008,  0.3855,  0.08832,  0.11926
2419, 557,  14.79314, -14.79316, -50.50701, -0.27417,  0.27417,  0.92188,  0.00, -0.70703, -0.70703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.375,  0.875,  0.40112,  0.39966,  0.12976,  0.12952
