VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD2.x, in_TEXCOORD2.y, in_BLENDWEIGHTS0.x, in_BLENDWEIGHTS0.y, in_BLENDWEIGHTS0.z, in_BLENDWEIGHTS0.w, in_BLENDINDICES0.x, in_BLENDINDICES0.y, in_BLENDINDICES0.z, in_BLENDINDICES0.w
2556, 511,  0.58975,  0.2497, -0.72103,  1.00,  1.00,  1.00,  1.00,  0.5752,  0.42578,  0.5752,  0.42578,  0.5752,  0.42578,  0.5012,  0.48536,  0.01128,  0.00215, 10, 11, 12, 8
2557, 508,  0.5873,  0.28149, -0.61532,  1.00,  1.00,  1.00,  1.00,  0.51367,  0.46167,  0.51367,  0.46167,  0.51367,  0.46167,  0.82496,  0.10886,  0.06618,  0.00, 11, 10, 12, 0
2558, 514,  0.62171,  0.24383, -0.69655,  1.00,  1.00,  1.00,  1.00,  0.47534,  0.42798,  0.47534,  0.42798,  0.47534,  0.42798,  0.56332,  0.42293,  0.01215,  0.0016, 11, 10, 12, 8
2559, 512,  0.53811,  0.21205, -0.86872,  1.00,  1.00,  1.00,  1.00,  0.77637,  0.38306,  0.77637,  0.38306,  0.77637,  0.38306,  0.73179,  0.15204,  0.11482,  0.00136, 10, 8, 11, 12
2560, 515,  0.56252,  0.19152, -0.97532,  1.00,  1.00,  1.00,  1.00,  0.78027,  0.34473,  0.78027,  0.34473,  0.78027,  0.34473,  0.48446,  0.48167,  0.03388,  0.00, 10, 8, 11, 0
2561, 513,  0.46779,  0.19932, -1.01568,  1.00,  1.00,  1.00,  1.00,  0.99854,  0.34302,  0.99854,  0.34302,  0.99854,  0.34302,  0.54641,  0.42565,  0.02794,  0.00, 8, 10, 11, 0
2562, 515,  0.56252,  0.19152, -0.97532,  1.00,  1.00,  1.00,  1.00,  0.78027,  0.34473,  0.78027,  0.34473,  0.78027,  0.34473,  0.48446,  0.48167,  0.03388,  0.00, 10, 8, 11, 0
2563, 516,  0.48113,  0.18736, -1.13609,  1.00,  1.00,  1.00,  1.00,  0.99854,  0.30176,  0.99854,  0.30176,  0.99854,  0.30176,  0.8703,  0.07909,  0.04741,  0.00319, 8, 10, 9, 11
2564, 513,  0.46779,  0.19932, -1.01568,  1.00,  1.00,  1.00,  1.00,  0.99854,  0.34302,  0.99854,  0.34302,  0.99854,  0.34302,  0.54641,  0.42565,  0.02794,  0.00, 8, 10, 11, 0
2565, 511,  0.58975,  0.2497, -0.72103,  1.00,  1.00,  1.00,  1.00,  0.5752,  0.42578,  0.5752,  0.42578,  0.5752,  0.42578,  0.5012,  0.48536,  0.01128,  0.00215, 10, 11, 12, 8
2566, 517,  0.62794,  0.21275, -0.83408,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.38208,  0.58203,  0.38208,  0.58203,  0.38208,  0.74815,  0.13182,  0.11879,  0.00124, 10, 11, 8, 12
2567, 512,  0.53811,  0.21205, -0.86872,  1.00,  1.00,  1.00,  1.00,  0.77637,  0.38306,  0.77637,  0.38306,  0.77637,  0.38306,  0.73179,  0.15204,  0.11482,  0.00136, 10, 8, 11, 12
2568, 514,  0.62171,  0.24383, -0.69655,  1.00,  1.00,  1.00,  1.00,  0.47534,  0.42798,  0.47534,  0.42798,  0.47534,  0.42798,  0.56332,  0.42293,  0.01215,  0.0016, 11, 10, 12, 8
2569, 517,  0.62794,  0.21275, -0.83408,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.38208,  0.58203,  0.38208,  0.58203,  0.38208,  0.74815,  0.13182,  0.11879,  0.00124, 10, 11, 8, 12
2570, 511,  0.58975,  0.2497, -0.72103,  1.00,  1.00,  1.00,  1.00,  0.5752,  0.42578,  0.5752,  0.42578,  0.5752,  0.42578,  0.5012,  0.48536,  0.01128,  0.00215, 10, 11, 12, 8
2571, 517,  0.62794,  0.21275, -0.83408,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.38208,  0.58203,  0.38208,  0.58203,  0.38208,  0.74815,  0.13182,  0.11879,  0.00124, 10, 11, 8, 12
2572, 515,  0.56252,  0.19152, -0.97532,  1.00,  1.00,  1.00,  1.00,  0.78027,  0.34473,  0.78027,  0.34473,  0.78027,  0.34473,  0.48446,  0.48167,  0.03388,  0.00, 10, 8, 11, 0
2573, 512,  0.53811,  0.21205, -0.86872,  1.00,  1.00,  1.00,  1.00,  0.77637,  0.38306,  0.77637,  0.38306,  0.77637,  0.38306,  0.73179,  0.15204,  0.11482,  0.00136, 10, 8, 11, 12
2574, 406,  0.64555,  0.23112, -0.67524,  1.00,  1.00,  1.00,  1.00,  0.41211,  0.43042,  0.41211,  0.43042,  0.41211,  0.43042,  0.64977,  0.33605,  0.01282,  0.00136, 11, 10, 12, 8
2575, 518,  0.67155,  0.2062, -0.8016,  1.00,  1.00,  1.00,  1.00,  0.46411,  0.38501,  0.46411,  0.38501,  0.46411,  0.38501,  0.74704,  0.17675,  0.07492,  0.0013, 10, 11, 8, 12
2576, 514,  0.62171,  0.24383, -0.69655,  1.00,  1.00,  1.00,  1.00,  0.47534,  0.42798,  0.47534,  0.42798,  0.47534,  0.42798,  0.56332,  0.42293,  0.01215,  0.0016, 11, 10, 12, 8
2577, 514,  0.62171,  0.24383, -0.69655,  1.00,  1.00,  1.00,  1.00,  0.47534,  0.42798,  0.47534,  0.42798,  0.47534,  0.42798,  0.56332,  0.42293,  0.01215,  0.0016, 11, 10, 12, 8
2578, 518,  0.67155,  0.2062, -0.8016,  1.00,  1.00,  1.00,  1.00,  0.46411,  0.38501,  0.46411,  0.38501,  0.46411,  0.38501,  0.74704,  0.17675,  0.07492,  0.0013, 10, 11, 8, 12
2579, 517,  0.62794,  0.21275, -0.83408,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.38208,  0.58203,  0.38208,  0.58203,  0.38208,  0.74815,  0.13182,  0.11879,  0.00124, 10, 11, 8, 12
2580, 406,  0.64555,  0.23112, -0.67524,  1.00,  1.00,  1.00,  1.00,  0.41211,  0.43042,  0.41211,  0.43042,  0.41211,  0.43042,  0.64977,  0.33605,  0.01282,  0.00136, 11, 10, 12, 8
2581, 397,  0.71762,  0.18731, -0.76198,  1.00,  1.00,  1.00,  1.00,  0.36914,  0.38867,  0.36914,  0.38867,  0.36914,  0.38867,  0.70828,  0.25725,  0.03307,  0.00139, 10, 11, 8, 12
2582, 518,  0.67155,  0.2062, -0.8016,  1.00,  1.00,  1.00,  1.00,  0.46411,  0.38501,  0.46411,  0.38501,  0.46411,  0.38501,  0.74704,  0.17675,  0.07492,  0.0013, 10, 11, 8, 12
2583, 515,  0.56252,  0.19152, -0.97532,  1.00,  1.00,  1.00,  1.00,  0.78027,  0.34473,  0.78027,  0.34473,  0.78027,  0.34473,  0.48446,  0.48167,  0.03388,  0.00, 10, 8, 11, 0
2584, 519,  0.57882,  0.18095, -1.09105,  1.00,  1.00,  1.00,  1.00,  0.7876,  0.30444,  0.7876,  0.30444,  0.7876,  0.30444,  0.82472,  0.14054,  0.02898,  0.00577, 8, 10, 9, 11
2585, 516,  0.48113,  0.18736, -1.13609,  1.00,  1.00,  1.00,  1.00,  0.99854,  0.30176,  0.99854,  0.30176,  0.99854,  0.30176,  0.8703,  0.07909,  0.04741,  0.00319, 8, 10, 9, 11
2586, 519,  0.57882,  0.18095, -1.09105,  1.00,  1.00,  1.00,  1.00,  0.7876,  0.30444,  0.7876,  0.30444,  0.7876,  0.30444,  0.82472,  0.14054,  0.02898,  0.00577, 8, 10, 9, 11
2587, 520,  0.49173,  0.2027, -1.25184,  1.00,  1.00,  1.00,  1.00,  0.99854,  0.26245,  0.99854,  0.26245,  0.99854,  0.26245,  0.69866,  0.30134,  0.00,  0.00, 8, 9, 0, 0
2588, 516,  0.48113,  0.18736, -1.13609,  1.00,  1.00,  1.00,  1.00,  0.99854,  0.30176,  0.99854,  0.30176,  0.99854,  0.30176,  0.8703,  0.07909,  0.04741,  0.00319, 8, 10, 9, 11
2589, 517,  0.62794,  0.21275, -0.83408,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.38208,  0.58203,  0.38208,  0.58203,  0.38208,  0.74815,  0.13182,  0.11879,  0.00124, 10, 11, 8, 12
2590, 521,  0.65725,  0.18371, -0.93496,  1.00,  1.00,  1.00,  1.00,  0.58643,  0.34424,  0.58643,  0.34424,  0.58643,  0.34424,  0.58036,  0.37421,  0.04541,  0.00, 10, 8, 11, 0
2591, 515,  0.56252,  0.19152, -0.97532,  1.00,  1.00,  1.00,  1.00,  0.78027,  0.34473,  0.78027,  0.34473,  0.78027,  0.34473,  0.48446,  0.48167,  0.03388,  0.00, 10, 8, 11, 0
2592, 518,  0.67155,  0.2062, -0.8016,  1.00,  1.00,  1.00,  1.00,  0.46411,  0.38501,  0.46411,  0.38501,  0.46411,  0.38501,  0.74704,  0.17675,  0.07492,  0.0013, 10, 11, 8, 12
2593, 521,  0.65725,  0.18371, -0.93496,  1.00,  1.00,  1.00,  1.00,  0.58643,  0.34424,  0.58643,  0.34424,  0.58643,  0.34424,  0.58036,  0.37421,  0.04541,  0.00, 10, 8, 11, 0
2594, 517,  0.62794,  0.21275, -0.83408,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.38208,  0.58203,  0.38208,  0.58203,  0.38208,  0.74815,  0.13182,  0.11879,  0.00124, 10, 11, 8, 12
2595, 521,  0.65725,  0.18371, -0.93496,  1.00,  1.00,  1.00,  1.00,  0.58643,  0.34424,  0.58643,  0.34424,  0.58643,  0.34424,  0.58036,  0.37421,  0.04541,  0.00, 10, 8, 11, 0
2596, 519,  0.57882,  0.18095, -1.09105,  1.00,  1.00,  1.00,  1.00,  0.7876,  0.30444,  0.7876,  0.30444,  0.7876,  0.30444,  0.82472,  0.14054,  0.02898,  0.00577, 8, 10, 9, 11
2597, 515,  0.56252,  0.19152, -0.97532,  1.00,  1.00,  1.00,  1.00,  0.78027,  0.34473,  0.78027,  0.34473,  0.78027,  0.34473,  0.48446,  0.48167,  0.03388,  0.00, 10, 8, 11, 0
2598, 397,  0.71762,  0.18731, -0.76198,  1.00,  1.00,  1.00,  1.00,  0.36914,  0.38867,  0.36914,  0.38867,  0.36914,  0.38867,  0.70828,  0.25725,  0.03307,  0.00139, 10, 11, 8, 12
2599, 522,  0.70966,  0.18, -0.89227,  1.00,  1.00,  1.00,  1.00,  0.46094,  0.34912,  0.46094,  0.34912,  0.46094,  0.34912,  0.67893,  0.25216,  0.06893,  0.00, 10, 8, 11, 0
2600, 518,  0.67155,  0.2062, -0.8016,  1.00,  1.00,  1.00,  1.00,  0.46411,  0.38501,  0.46411,  0.38501,  0.46411,  0.38501,  0.74704,  0.17675,  0.07492,  0.0013, 10, 11, 8, 12
2601, 518,  0.67155,  0.2062, -0.8016,  1.00,  1.00,  1.00,  1.00,  0.46411,  0.38501,  0.46411,  0.38501,  0.46411,  0.38501,  0.74704,  0.17675,  0.07492,  0.0013, 10, 11, 8, 12
2602, 522,  0.70966,  0.18, -0.89227,  1.00,  1.00,  1.00,  1.00,  0.46094,  0.34912,  0.46094,  0.34912,  0.46094,  0.34912,  0.67893,  0.25216,  0.06893,  0.00, 10, 8, 11, 0
2603, 521,  0.65725,  0.18371, -0.93496,  1.00,  1.00,  1.00,  1.00,  0.58643,  0.34424,  0.58643,  0.34424,  0.58643,  0.34424,  0.58036,  0.37421,  0.04541,  0.00, 10, 8, 11, 0
2604, 397,  0.71762,  0.18731, -0.76198,  1.00,  1.00,  1.00,  1.00,  0.36914,  0.38867,  0.36914,  0.38867,  0.36914,  0.38867,  0.70828,  0.25725,  0.03307,  0.00139, 10, 11, 8, 12
2605, 389,  0.76217,  0.15784, -0.83972,  1.00,  1.00,  1.00,  1.00,  0.35571,  0.35522,  0.35571,  0.35522,  0.35571,  0.35522,  0.76384,  0.1305,  0.10567,  0.00, 10, 8, 11, 0
2606, 522,  0.70966,  0.18, -0.89227,  1.00,  1.00,  1.00,  1.00,  0.46094,  0.34912,  0.46094,  0.34912,  0.46094,  0.34912,  0.67893,  0.25216,  0.06893,  0.00, 10, 8, 11, 0
2607, 519,  0.57882,  0.18095, -1.09105,  1.00,  1.00,  1.00,  1.00,  0.7876,  0.30444,  0.7876,  0.30444,  0.7876,  0.30444,  0.82472,  0.14054,  0.02898,  0.00577, 8, 10, 9, 11
2608, 523,  0.59396,  0.18958, -1.20744,  1.00,  1.00,  1.00,  1.00,  0.79736,  0.26465,  0.79736,  0.26465,  0.79736,  0.26465,  0.76678,  0.21903,  0.01419,  0.00, 8, 9, 10, 0
2609, 520,  0.49173,  0.2027, -1.25184,  1.00,  1.00,  1.00,  1.00,  0.99854,  0.26245,  0.99854,  0.26245,  0.99854,  0.26245,  0.69866,  0.30134,  0.00,  0.00, 8, 9, 0, 0
2610, 523,  0.59396,  0.18958, -1.20744,  1.00,  1.00,  1.00,  1.00,  0.79736,  0.26465,  0.79736,  0.26465,  0.79736,  0.26465,  0.76678,  0.21903,  0.01419,  0.00, 8, 9, 10, 0
2611, 302,  0.50062,  0.19871, -1.36244,  1.00,  1.00,  1.00,  1.00,  0.99902,  0.22534,  0.99902,  0.22534,  0.99902,  0.22534,  0.60414,  0.39586,  0.00,  0.00, 9, 8, 0, 0
2612, 520,  0.49173,  0.2027, -1.25184,  1.00,  1.00,  1.00,  1.00,  0.99854,  0.26245,  0.99854,  0.26245,  0.99854,  0.26245,  0.69866,  0.30134,  0.00,  0.00, 8, 9, 0, 0
2613, 523,  0.59396,  0.18958, -1.20744,  1.00,  1.00,  1.00,  1.00,  0.79736,  0.26465,  0.79736,  0.26465,  0.79736,  0.26465,  0.76678,  0.21903,  0.01419,  0.00, 8, 9, 10, 0
2614, 301,  0.5952,  0.19279, -1.32664,  1.00,  1.00,  1.00,  1.00,  0.81836,  0.22571,  0.81836,  0.22571,  0.81836,  0.22571,  0.53822,  0.46178,  0.00,  0.00, 9, 8, 0, 0
2615, 302,  0.50062,  0.19871, -1.36244,  1.00,  1.00,  1.00,  1.00,  0.99902,  0.22534,  0.99902,  0.22534,  0.99902,  0.22534,  0.60414,  0.39586,  0.00,  0.00, 9, 8, 0, 0
2616, 521,  0.65725,  0.18371, -0.93496,  1.00,  1.00,  1.00,  1.00,  0.58643,  0.34424,  0.58643,  0.34424,  0.58643,  0.34424,  0.58036,  0.37421,  0.04541,  0.00, 10, 8, 11, 0
2617, 524,  0.67651,  0.17453, -1.046,  1.00,  1.00,  1.00,  1.00,  0.59717,  0.30518,  0.59717,  0.30518,  0.59717,  0.30518,  0.72528,  0.25486,  0.01018,  0.00969, 8, 10, 11, 9
2618, 519,  0.57882,  0.18095, -1.09105,  1.00,  1.00,  1.00,  1.00,  0.7876,  0.30444,  0.7876,  0.30444,  0.7876,  0.30444,  0.82472,  0.14054,  0.02898,  0.00577, 8, 10, 9, 11
2619, 522,  0.70966,  0.18, -0.89227,  1.00,  1.00,  1.00,  1.00,  0.46094,  0.34912,  0.46094,  0.34912,  0.46094,  0.34912,  0.67893,  0.25216,  0.06893,  0.00, 10, 8, 11, 0
2620, 524,  0.67651,  0.17453, -1.046,  1.00,  1.00,  1.00,  1.00,  0.59717,  0.30518,  0.59717,  0.30518,  0.59717,  0.30518,  0.72528,  0.25486,  0.01018,  0.00969, 8, 10, 11, 9
2621, 521,  0.65725,  0.18371, -0.93496,  1.00,  1.00,  1.00,  1.00,  0.58643,  0.34424,  0.58643,  0.34424,  0.58643,  0.34424,  0.58036,  0.37421,  0.04541,  0.00, 10, 8, 11, 0
2622, 524,  0.67651,  0.17453, -1.046,  1.00,  1.00,  1.00,  1.00,  0.59717,  0.30518,  0.59717,  0.30518,  0.59717,  0.30518,  0.72528,  0.25486,  0.01018,  0.00969, 8, 10, 11, 9
2623, 523,  0.59396,  0.18958, -1.20744,  1.00,  1.00,  1.00,  1.00,  0.79736,  0.26465,  0.79736,  0.26465,  0.79736,  0.26465,  0.76678,  0.21903,  0.01419,  0.00, 8, 9, 10, 0
2624, 519,  0.57882,  0.18095, -1.09105,  1.00,  1.00,  1.00,  1.00,  0.7876,  0.30444,  0.7876,  0.30444,  0.7876,  0.30444,  0.82472,  0.14054,  0.02898,  0.00577, 8, 10, 9, 11
2625, 389,  0.76217,  0.15784, -0.83972,  1.00,  1.00,  1.00,  1.00,  0.35571,  0.35522,  0.35571,  0.35522,  0.35571,  0.35522,  0.76384,  0.1305,  0.10567,  0.00, 10, 8, 11, 0
2626, 525,  0.73956,  0.16745, -0.99076,  1.00,  1.00,  1.00,  1.00,  0.46338,  0.31226,  0.46338,  0.31226,  0.46338,  0.31226,  0.55438,  0.42335,  0.02226,  0.00, 8, 10, 11, 0
2627, 522,  0.70966,  0.18, -0.89227,  1.00,  1.00,  1.00,  1.00,  0.46094,  0.34912,  0.46094,  0.34912,  0.46094,  0.34912,  0.67893,  0.25216,  0.06893,  0.00, 10, 8, 11, 0
2628, 522,  0.70966,  0.18, -0.89227,  1.00,  1.00,  1.00,  1.00,  0.46094,  0.34912,  0.46094,  0.34912,  0.46094,  0.34912,  0.67893,  0.25216,  0.06893,  0.00, 10, 8, 11, 0
2629, 525,  0.73956,  0.16745, -0.99076,  1.00,  1.00,  1.00,  1.00,  0.46338,  0.31226,  0.46338,  0.31226,  0.46338,  0.31226,  0.55438,  0.42335,  0.02226,  0.00, 8, 10, 11, 0
2630, 524,  0.67651,  0.17453, -1.046,  1.00,  1.00,  1.00,  1.00,  0.59717,  0.30518,  0.59717,  0.30518,  0.59717,  0.30518,  0.72528,  0.25486,  0.01018,  0.00969, 8, 10, 11, 9
2631, 389,  0.76217,  0.15784, -0.83972,  1.00,  1.00,  1.00,  1.00,  0.35571,  0.35522,  0.35571,  0.35522,  0.35571,  0.35522,  0.76384,  0.1305,  0.10567,  0.00, 10, 8, 11, 0
2632, 385,  0.79623,  0.13972, -0.92822,  1.00,  1.00,  1.00,  1.00,  0.35498,  0.32129,  0.35498,  0.32129,  0.35498,  0.32129,  0.60964,  0.34658,  0.04379,  0.00, 10, 8, 11, 0
2633, 525,  0.73956,  0.16745, -0.99076,  1.00,  1.00,  1.00,  1.00,  0.46338,  0.31226,  0.46338,  0.31226,  0.46338,  0.31226,  0.55438,  0.42335,  0.02226,  0.00, 8, 10, 11, 0
2634, 524,  0.67651,  0.17453, -1.046,  1.00,  1.00,  1.00,  1.00,  0.59717,  0.30518,  0.59717,  0.30518,  0.59717,  0.30518,  0.72528,  0.25486,  0.01018,  0.00969, 8, 10, 11, 9
2635, 526,  0.69619,  0.17647, -1.16305,  1.00,  1.00,  1.00,  1.00,  0.60547,  0.26489,  0.60547,  0.26489,  0.60547,  0.26489,  0.84813,  0.10619,  0.04446,  0.00121, 8, 9, 10, 11
2636, 523,  0.59396,  0.18958, -1.20744,  1.00,  1.00,  1.00,  1.00,  0.79736,  0.26465,  0.79736,  0.26465,  0.79736,  0.26465,  0.76678,  0.21903,  0.01419,  0.00, 8, 9, 10, 0
2637, 526,  0.69619,  0.17647, -1.16305,  1.00,  1.00,  1.00,  1.00,  0.60547,  0.26489,  0.60547,  0.26489,  0.60547,  0.26489,  0.84813,  0.10619,  0.04446,  0.00121, 8, 9, 10, 11
2638, 301,  0.5952,  0.19279, -1.32664,  1.00,  1.00,  1.00,  1.00,  0.81836,  0.22571,  0.81836,  0.22571,  0.81836,  0.22571,  0.53822,  0.46178,  0.00,  0.00, 9, 8, 0, 0
2639, 523,  0.59396,  0.18958, -1.20744,  1.00,  1.00,  1.00,  1.00,  0.79736,  0.26465,  0.79736,  0.26465,  0.79736,  0.26465,  0.76678,  0.21903,  0.01419,  0.00, 8, 9, 10, 0
2640, 525,  0.73956,  0.16745, -0.99076,  1.00,  1.00,  1.00,  1.00,  0.46338,  0.31226,  0.46338,  0.31226,  0.46338,  0.31226,  0.55438,  0.42335,  0.02226,  0.00, 8, 10, 11, 0
2641, 526,  0.69619,  0.17647, -1.16305,  1.00,  1.00,  1.00,  1.00,  0.60547,  0.26489,  0.60547,  0.26489,  0.60547,  0.26489,  0.84813,  0.10619,  0.04446,  0.00121, 8, 9, 10, 11
2642, 524,  0.67651,  0.17453, -1.046,  1.00,  1.00,  1.00,  1.00,  0.59717,  0.30518,  0.59717,  0.30518,  0.59717,  0.30518,  0.72528,  0.25486,  0.01018,  0.00969, 8, 10, 11, 9
2643, 527,  0.76597,  0.16911, -1.09879,  1.00,  1.00,  1.00,  1.00,  0.46655,  0.27271,  0.46655,  0.27271,  0.46655,  0.27271,  0.82257,  0.14937,  0.02309,  0.00497, 8, 10, 9, 11
2644, 525,  0.73956,  0.16745, -0.99076,  1.00,  1.00,  1.00,  1.00,  0.46338,  0.31226,  0.46338,  0.31226,  0.46338,  0.31226,  0.55438,  0.42335,  0.02226,  0.00, 8, 10, 11, 0
2645, 385,  0.79623,  0.13972, -0.92822,  1.00,  1.00,  1.00,  1.00,  0.35498,  0.32129,  0.35498,  0.32129,  0.35498,  0.32129,  0.60964,  0.34658,  0.04379,  0.00, 10, 8, 11, 0
2646, 525,  0.73956,  0.16745, -0.99076,  1.00,  1.00,  1.00,  1.00,  0.46338,  0.31226,  0.46338,  0.31226,  0.46338,  0.31226,  0.55438,  0.42335,  0.02226,  0.00, 8, 10, 11, 0
2647, 527,  0.76597,  0.16911, -1.09879,  1.00,  1.00,  1.00,  1.00,  0.46655,  0.27271,  0.46655,  0.27271,  0.46655,  0.27271,  0.82257,  0.14937,  0.02309,  0.00497, 8, 10, 9, 11
2648, 526,  0.69619,  0.17647, -1.16305,  1.00,  1.00,  1.00,  1.00,  0.60547,  0.26489,  0.60547,  0.26489,  0.60547,  0.26489,  0.84813,  0.10619,  0.04446,  0.00121, 8, 9, 10, 11
2649, 527,  0.76597,  0.16911, -1.09879,  1.00,  1.00,  1.00,  1.00,  0.46655,  0.27271,  0.46655,  0.27271,  0.46655,  0.27271,  0.82257,  0.14937,  0.02309,  0.00497, 8, 10, 9, 11
2650, 385,  0.79623,  0.13972, -0.92822,  1.00,  1.00,  1.00,  1.00,  0.35498,  0.32129,  0.35498,  0.32129,  0.35498,  0.32129,  0.60964,  0.34658,  0.04379,  0.00, 10, 8, 11, 0
2651, 383,  0.82524,  0.13128, -1.02745,  1.00,  1.00,  1.00,  1.00,  0.35815,  0.28467,  0.35815,  0.28467,  0.35815,  0.28467,  0.63879,  0.34731,  0.0139,  0.00, 8, 10, 11, 0
2652, 526,  0.69619,  0.17647, -1.16305,  1.00,  1.00,  1.00,  1.00,  0.60547,  0.26489,  0.60547,  0.26489,  0.60547,  0.26489,  0.84813,  0.10619,  0.04446,  0.00121, 8, 9, 10, 11
2653, 528,  0.68978,  0.18687, -1.29084,  1.00,  1.00,  1.00,  1.00,  0.6582,  0.22473,  0.6582,  0.22473,  0.6582,  0.22473,  0.59068,  0.40792,  0.0014,  0.00, 8, 9, 10, 0
2654, 301,  0.5952,  0.19279, -1.32664,  1.00,  1.00,  1.00,  1.00,  0.81836,  0.22571,  0.81836,  0.22571,  0.81836,  0.22571,  0.53822,  0.46178,  0.00,  0.00, 9, 8, 0, 0
2655, 528,  0.68978,  0.18687, -1.29084,  1.00,  1.00,  1.00,  1.00,  0.6582,  0.22473,  0.6582,  0.22473,  0.6582,  0.22473,  0.59068,  0.40792,  0.0014,  0.00, 8, 9, 10, 0
2656, 295,  0.59766,  0.19603, -1.44264,  1.00,  1.00,  1.00,  1.00,  0.83447,  0.18811,  0.83447,  0.18811,  0.83447,  0.18811,  0.79959,  0.20041,  0.00,  0.00, 9, 8, 0, 0
2657, 301,  0.5952,  0.19279, -1.32664,  1.00,  1.00,  1.00,  1.00,  0.81836,  0.22571,  0.81836,  0.22571,  0.81836,  0.22571,  0.53822,  0.46178,  0.00,  0.00, 9, 8, 0, 0
2658, 528,  0.68978,  0.18687, -1.29084,  1.00,  1.00,  1.00,  1.00,  0.6582,  0.22473,  0.6582,  0.22473,  0.6582,  0.22473,  0.59068,  0.40792,  0.0014,  0.00, 8, 9, 10, 0
2659, 294,  0.69144,  0.19361, -1.40786,  1.00,  1.00,  1.00,  1.00,  0.68359,  0.18604,  0.68359,  0.18604,  0.68359,  0.18604,  0.7037,  0.2963,  0.00,  0.00, 9, 8, 0, 0
2660, 295,  0.59766,  0.19603, -1.44264,  1.00,  1.00,  1.00,  1.00,  0.83447,  0.18811,  0.83447,  0.18811,  0.83447,  0.18811,  0.79959,  0.20041,  0.00,  0.00, 9, 8, 0, 0
2661, 526,  0.69619,  0.17647, -1.16305,  1.00,  1.00,  1.00,  1.00,  0.60547,  0.26489,  0.60547,  0.26489,  0.60547,  0.26489,  0.84813,  0.10619,  0.04446,  0.00121, 8, 9, 10, 11
2662, 529,  0.74536,  0.19029, -1.23746,  1.00,  1.00,  1.00,  1.00,  0.55029,  0.23218,  0.55029,  0.23218,  0.55029,  0.23218,  0.78038,  0.21285,  0.00678,  0.00, 8, 9, 10, 0
2663, 528,  0.68978,  0.18687, -1.29084,  1.00,  1.00,  1.00,  1.00,  0.6582,  0.22473,  0.6582,  0.22473,  0.6582,  0.22473,  0.59068,  0.40792,  0.0014,  0.00, 8, 9, 10, 0
2664, 529,  0.74536,  0.19029, -1.23746,  1.00,  1.00,  1.00,  1.00,  0.55029,  0.23218,  0.55029,  0.23218,  0.55029,  0.23218,  0.78038,  0.21285,  0.00678,  0.00, 8, 9, 10, 0
2665, 294,  0.69144,  0.19361, -1.40786,  1.00,  1.00,  1.00,  1.00,  0.68359,  0.18604,  0.68359,  0.18604,  0.68359,  0.18604,  0.7037,  0.2963,  0.00,  0.00, 9, 8, 0, 0
2666, 528,  0.68978,  0.18687, -1.29084,  1.00,  1.00,  1.00,  1.00,  0.6582,  0.22473,  0.6582,  0.22473,  0.6582,  0.22473,  0.59068,  0.40792,  0.0014,  0.00, 8, 9, 10, 0
2667, 527,  0.76597,  0.16911, -1.09879,  1.00,  1.00,  1.00,  1.00,  0.46655,  0.27271,  0.46655,  0.27271,  0.46655,  0.27271,  0.82257,  0.14937,  0.02309,  0.00497, 8, 10, 9, 11
2668, 529,  0.74536,  0.19029, -1.23746,  1.00,  1.00,  1.00,  1.00,  0.55029,  0.23218,  0.55029,  0.23218,  0.55029,  0.23218,  0.78038,  0.21285,  0.00678,  0.00, 8, 9, 10, 0
2669, 526,  0.69619,  0.17647, -1.16305,  1.00,  1.00,  1.00,  1.00,  0.60547,  0.26489,  0.60547,  0.26489,  0.60547,  0.26489,  0.84813,  0.10619,  0.04446,  0.00121, 8, 9, 10, 11
2670, 530,  0.81579,  0.15791, -1.1639,  1.00,  1.00,  1.00,  1.00,  0.42139,  0.24255,  0.42139,  0.24255,  0.42139,  0.24255,  0.86326,  0.06918,  0.06574,  0.00182, 8, 10, 9, 11
2671, 527,  0.76597,  0.16911, -1.09879,  1.00,  1.00,  1.00,  1.00,  0.46655,  0.27271,  0.46655,  0.27271,  0.46655,  0.27271,  0.82257,  0.14937,  0.02309,  0.00497, 8, 10, 9, 11
2672, 383,  0.82524,  0.13128, -1.02745,  1.00,  1.00,  1.00,  1.00,  0.35815,  0.28467,  0.35815,  0.28467,  0.35815,  0.28467,  0.63879,  0.34731,  0.0139,  0.00, 8, 10, 11, 0
2673, 530,  0.81579,  0.15791, -1.1639,  1.00,  1.00,  1.00,  1.00,  0.42139,  0.24255,  0.42139,  0.24255,  0.42139,  0.24255,  0.86326,  0.06918,  0.06574,  0.00182, 8, 10, 9, 11
2674, 383,  0.82524,  0.13128, -1.02745,  1.00,  1.00,  1.00,  1.00,  0.35815,  0.28467,  0.35815,  0.28467,  0.35815,  0.28467,  0.63879,  0.34731,  0.0139,  0.00, 8, 10, 11, 0
